	target_1	target_2	interface	energy	time
363	5etcA	3d0eA	3n9xAB	-6.686	2023-08-05 07:32:52
364	5hp0A	5vvcD	3a0hLM	-10.512	2023-08-05 07:32:52
365	5hpdA	5vvcD	3cjhEF	-25.71	2023-08-05 07:32:52
366	5hheA	2cr9A	3u2eAB	-20.288	2023-08-05 06:49:47
367	5hheA	2jvnA	1sqpJK	-16.8	2023-08-05 06:49:47
368	5hheA	2jvnA	2a26AB	-11.011	2023-08-05 06:49:47
369	5hheA	2jvnA	2geyAD	-11.025	2023-08-05 06:49:47
370	5hheA	2jvnA	3brvBC	-9.536	2023-08-05 06:49:47
371	5hheA	2jvnA	3etaAB	-5.909	2023-08-05 06:49:47
372	5hheA	2jvnA	3n1eAB	-10.895	2023-08-05 06:49:47
373	5hheA	2riqA	1ec5BC	-36.921	2023-08-05 06:49:47
374	5hheA	2riqA	1r0dAI	-19.478	2023-08-05 06:49:47
375	5hheA	2riqA	1sqpJK	-18.544	2023-08-05 06:49:47
376	5hheA	2riqA	2gf4AB	-7.022	2023-08-05 06:49:47
377	5hheA	2riqA	2hw5AB	-6.383	2023-08-05 06:49:47
378	5hheA	2riqA	2phpAE	-15.338	2023-08-05 06:49:47
379	5hheA	2riqA	2ql2AB	-12.717	2023-08-05 06:49:47
380	5hheA	2riqA	2v0oAC	-14.833	2023-08-05 06:49:47
381	5hheA	2riqA	2wivAB	-6.138	2023-08-05 06:49:47
382	5hheA	2riqA	3a0hLM	-17.9	2023-08-05 06:49:47
383	5hheA	2riqA	3a7oCD	-7.649	2023-08-05 06:49:47
384	5hheA	2riqA	3f51AB	-13.088	2023-08-05 06:49:47
385	5hheA	2riqA	3fflBD	-11.137	2023-08-05 06:49:47
386	5hheA	2riqA	3nmiAB	-11.297	2023-08-05 06:49:47
387	5hheA	2riqA	3rguAB	-13.802	2023-08-05 06:49:47
388	2vqjA	1t2kC	2g3kDE	-15.14	2023-08-05 06:49:47
389	2vqjA	1t2kC	2whnAB	-10.203	2023-08-05 06:49:47
390	3d0eA	3qkmA	1yrpAB	-7.665	2023-08-05 06:49:47
391	3d0eA	3qkmA	1zxeAE	-7.563	2023-08-05 06:49:47
392	3d0eA	3qkmA	2y7jAC	-5.61	2023-08-05 06:49:47
393	3d0eA	3qkmA	2y7jBD	-5.957	2023-08-05 06:49:47
394	3d0eA	3qkmA	3udbAC	-14.954	2023-08-05 06:49:47
395	3d0eA	3qkmA	3udbBE	-9.489	2023-08-05 06:49:47
396	3d0eA	3qkmA	3zrmAB	-6.415	2023-08-05 06:49:47
397	3d0eA	6s9wA	1unhAB	-16.058	2023-08-05 06:49:47
398	3d0eA	6s9wA	2bmcBD	-13.135	2023-08-05 06:49:47
399	3d0eA	6s9wA	2wtvBC	-8.554	2023-08-05 06:49:47
400	3d0eA	6s9wA	3zrmAB	-5.047	2023-08-05 06:49:47
401	3d0eA	7apjA	2bmcBD	-12.688	2023-08-05 06:49:47
402	3d0eA	7apjA	2fb8AB	-12.585	2023-08-05 06:49:47
403	3d0eA	7apjA	2wtvBC	-15.212	2023-08-05 06:49:47
404	3d0eA	7apjA	3zrmAB	-5.322	2023-08-05 06:49:47
405	2n8aA	5hheA	1zavUV	-6.333	2023-08-05 06:49:47
406	2riqA	4ddpA	2efcAC	-8.255	2023-08-05 06:49:47
407	2riqA	4ddpA	3frtAB	-5.573	2023-08-05 06:49:47
408	2riqA	4ddpA	3raqAB	-7.932	2023-08-05 06:49:47
409	2riqA	5hheA	1oedAE	-14.945	2023-08-05 06:49:47
410	2riqA	5hheA	2ib0AB	-9.024	2023-08-05 06:49:47
411	2riqA	5hheA	2phpAE	-10.395	2023-08-05 06:49:47
412	2riqA	5hheA	2v0oAC	-21.592	2023-08-05 06:49:47
413	2riqA	5hheA	3gi7AB	-12.606	2023-08-05 06:49:47
414	2riqA	5hheA	3rguAB	-10.095	2023-08-05 06:49:47
415	2riqA	5hheA	3t98AB	-14.096	2023-08-05 06:49:47
416	6gu7C	6xnkA	1ztdAB	-7.802	2023-08-05 06:49:47
417	6s9wA	1gzkA	2hw6AB	-5.107	2023-08-05 06:49:47
418	6s9wA	1gzkA	2qg5AB	-7.207	2023-08-05 06:49:47
419	6s9wA	1gzkA	2wtvBC	-9.135	2023-08-05 06:49:47
420	6s9wA	1gzkA	3ma6AB	-18.057	2023-08-05 06:49:47
421	6s9wA	1p6sA	2x18EH	-16.279	2023-08-05 06:49:47
422	6s9wA	3d0eA	2bmcAC	-13.259	2023-08-05 06:49:47
423	6s9wA	3d0eA	3tl8GH	-5.856	2023-08-05 06:49:47
424	6xnkA	4yc3A	1ztdAB	-16.608	2023-08-05 06:49:47
425	6xnkA	6gu7C	1ztdAB	-13.399	2023-08-05 06:49:47
426	3qkmA	1gzkA	1yrpAB	-5.026	2023-08-05 06:49:47
427	3qkmA	1gzkA	3a60AB	-7.231	2023-08-05 06:49:47
428	3qkmA	1gzkA	3ma6AB	-8.394	2023-08-05 06:49:47
429	3qkmA	3d0eA	1unhAB	-7.06	2023-08-05 06:49:47
430	3qkmA	3d0eA	1zxeAE	-6.905	2023-08-05 06:49:47
431	3qkmA	3d0eA	2bmcEF	-17.518	2023-08-05 06:49:47
432	3qkmA	3d0eA	2wtvBC	-12.574	2023-08-05 06:49:47
433	3qkmA	3d0eA	3udbAC	-8.261	2023-08-05 06:49:47
434	4ddpA	2jvnA	1uzrAB	-7.289	2023-08-05 06:49:47
435	4ddpA	2riqA	2efcAC	-14.721	2023-08-05 06:49:47
436	4undA	4ddpA	2ijhBC	-12.193	2023-08-05 06:49:47
437	4yknA	4zdrA	2p1aAB	-5.586	2023-08-05 06:49:47
438	4yknA	4zdrA	3rguAB	-13.957	2023-08-05 06:49:47
439	4zdrA	4yknA	1deeGH	-5.264	2023-08-05 06:49:47
440	4zdrA	4yknA	1yafAC	-5.77	2023-08-05 06:49:47
441	5vvcD	7bwnD	1f23BC	-6.881	2023-08-05 06:49:47
442	5vvcD	7bwnD	1g6uAB	-17.211	2023-08-05 06:49:47
443	5zooG	1t2kC	1fvfAB	-11.386	2023-08-05 06:49:47
444	5zooG	1t2kC	1g6uAB	-9.903	2023-08-05 06:49:47
445	5zooG	1t2kC	1u5uAB	-11.247	2023-08-05 06:49:47
446	5zooG	1t2kC	2g3kDE	-5.242	2023-08-05 06:49:47
447	5zooG	1t2kC	2x7xAB	-15.324	2023-08-05 06:49:47
448	8a8mA	5mezA	3u9sBJ	-7.674	2023-08-05 06:49:47
449	7bwnD	5vvcD	1g6uAB	-16.271	2023-08-05 06:49:47
450	7bwnD	5vvcD	1hzdBF	-23.789	2023-08-05 06:49:47
451	7bwnD	5vvcD	2rldBE	-5.413	2023-08-05 06:49:47
452	7tvbA	2h96A	2gezCE	-7.508	2023-08-05 06:49:47
453	7tvbA	6zr5B	2gsvAB	-6.106	2023-08-05 06:49:47
454	7apjA	1gzkA	2bmcAC	-13.248	2023-08-05 06:49:47
455	7apjA	1gzkA	2wtvBC	-15.645	2023-08-05 06:49:47
456	7apjA	1gzkA	3is5EF	-7.837	2023-08-05 06:49:47
457	7apjA	1gzkA	3ma6AB	-11.627	2023-08-05 06:49:47
458	7apjA	1p6sA	2x18EH	-9.56	2023-08-05 06:49:47
459	7apjA	3d0eA	1unhAB	-13.652	2023-08-05 06:49:47
460	7apjA	3d0eA	2bmcAC	-13.902	2023-08-05 06:49:47
461	7apjA	3d0eA	2wtvBC	-9.21	2023-08-05 06:49:47
462	7apjA	3d0eA	3p86AB	-10.894	2023-08-05 06:49:47
463	1blxA	1j1bB	3e3pAB	-7.527	2023-08-05 06:49:47
464	1dd1B	3od6X	1gulFG	-22.12	2023-08-05 06:49:47
465	1dd1B	5etcA	2c2vEF	-6.307	2023-08-05 06:49:47
466	1gzkA	3qkmA	2bmcEF	-5.117	2023-08-05 06:49:47
467	1gzkA	3qkmA	3a60AB	-7.683	2023-08-05 06:49:47
468	1gzkA	6s9wA	2bmcBD	-8.373	2023-08-05 06:49:47
469	1gzkA	6s9wA	2hw6AB	-10.198	2023-08-05 06:49:47
470	1gzkA	6s9wA	3is5EF	-8.68	2023-08-05 06:49:47
471	1gzkA	7apjA	2bmcBD	-15.146	2023-08-05 06:49:47
472	1gzkA	7apjA	2wtvBC	-5.479	2023-08-05 06:49:47
473	1j1bB	1blxA	2gs7AB	-13.953	2023-08-05 06:49:47
474	1j1bB	1blxA	3e3pAB	-18.387	2023-08-05 06:49:47
475	1j1bB	1blxA	3zrmAB	-20.167	2023-08-05 06:49:47
476	1j1bB	1xo2B	2gs7AB	-5.672	2023-08-05 06:49:47
477	1j1bB	1xo2B	2jivAB	-15.642	2023-08-05 06:49:47
478	1j1bB	1xo2B	3e3pAB	-7.9	2023-08-05 06:49:47
479	1j1bB	1xo2B	3sd0AB	-15.042	2023-08-05 06:49:47
480	1j1bB	1xo2B	3zrmAB	-10.667	2023-08-05 06:49:47
481	1p6sA	1unpA	2x18EH	-13.467	2023-08-05 06:49:47
482	1p6sA	1unpA	3dzvAB	-8.404	2023-08-05 06:49:47
483	1p6sA	6s9wA	2x18EH	-11.884	2023-08-05 06:49:47
484	1p6sA	6s9wA	3dzvAB	-9.67	2023-08-05 06:49:47
485	1p6sA	7apjA	1dynAB	-6.961	2023-08-05 06:49:47
486	1p6sA	7apjA	2x18EH	-10.13	2023-08-05 06:49:47
487	1p6sA	7apjA	3dzvAB	-12.341	2023-08-05 06:49:47
488	1t2kC	2h8nA	1eboDF	-18.831	2023-08-05 06:49:47
489	1t2kC	2h8nA	1fvfAB	-27.116	2023-08-05 06:49:47
490	1t2kC	2h8nA	1g6uAB	-19.017	2023-08-05 06:49:47
491	1t2kC	2h8nA	1htmDF	-29.285	2023-08-05 06:49:47
492	1t2kC	2h8nA	1qbzAB	-11.599	2023-08-05 06:49:47
493	1t2kC	2h8nA	1qo0DE	-17.7	2023-08-05 06:49:47
494	1t2kC	2h8nA	1vp7EF	-11.349	2023-08-05 06:49:47
495	1t2kC	2h8nA	1xouAB	-14.351	2023-08-05 06:49:47
496	1t2kC	2h8nA	1ykdAB	-14.3	2023-08-05 06:49:47
497	1t2kC	2h8nA	2azeAB	-23.282	2023-08-05 06:49:47
498	1t2kC	2h8nA	2ba2BC	-20.854	2023-08-05 06:49:47
499	1t2kC	2h8nA	2c5iPT	-22.178	2023-08-05 06:49:47
500	1t2kC	2h8nA	2c5jAB	-16.461	2023-08-05 06:49:47
501	1t2kC	2h8nA	2d4uAB	-16.18	2023-08-05 06:49:47
502	1t2kC	2h8nA	2efcAC	-17.614	2023-08-05 06:49:47
503	1t2kC	2h8nA	2ehwAB	-14.799	2023-08-05 06:49:47
504	1t2kC	2h8nA	2eiaAB	-32.495	2023-08-05 06:49:47
505	1t2kC	2h8nA	2gyqAB	-13.357	2023-08-05 06:49:47
506	1t2kC	2h8nA	2ieqAC	-11.194	2023-08-05 06:49:47
507	1t2kC	2h8nA	2p1iBC	-11.014	2023-08-05 06:49:47
508	1t2kC	2h8nA	2p22CD	-31.769	2023-08-05 06:49:47
509	1t2kC	2h8nA	2qa7CD	-15.374	2023-08-05 06:49:47
510	1t2kC	2h8nA	2qfaAC	-13.059	2023-08-05 06:49:47
511	1t2kC	2h8nA	2qlzAB	-5.451	2023-08-05 06:49:47
512	1t2kC	2h8nA	2raxEF	-25.848	2023-08-05 06:49:47
513	1t2kC	2h8nA	2wr0BC	-12.979	2023-08-05 06:49:47
514	1t2kC	2h8nA	2z2rAB	-15.419	2023-08-05 06:49:47
515	1t2kC	2h8nA	2zvnFH	-20.013	2023-08-05 06:49:47
516	1t2kC	2h8nA	3atpAB	-8.223	2023-08-05 06:49:47
517	1t2kC	2h8nA	3breAB	-24.896	2023-08-05 06:49:47
518	1t2kC	2h8nA	3e7kAB	-19.456	2023-08-05 06:49:47
519	1t2kC	2h8nA	3emoAC	-10.206	2023-08-05 06:49:47
520	1t2kC	2h8nA	3ghgEF	-20.304	2023-08-05 06:49:47
521	1t2kC	2h8nA	3ii6CD	-31.308	2023-08-05 06:49:47
522	1t2kC	2h8nA	3iynRS	-26.603	2023-08-05 06:49:47
523	1t2kC	2h8nA	3m65AB	-23.703	2023-08-05 06:49:47
524	1t2kC	2h8nA	3mf0AB	-9.894	2023-08-05 06:49:47
525	1t2kC	2h8nA	3mq9AD	-26.118	2023-08-05 06:49:47
526	1t2kC	2h8nA	3o0zAB	-14.892	2023-08-05 06:49:47
527	1t2kC	2h8nA	3omeAF	-18.374	2023-08-05 06:49:47
528	1t2kC	2h8nA	3pltAB	-15.522	2023-08-05 06:49:47
529	1t2kC	2h8nA	3qbpBD	-14.403	2023-08-05 06:49:47
530	1t2kC	2h8nA	3r84KL	-25.17	2023-08-05 06:49:47
531	1t2kC	2h8nA	3rrrDF	-10.521	2023-08-05 06:49:47
532	1t2kC	2h8nA	3tsiAB	-7.238	2023-08-05 06:49:47
533	1t2kC	2h8nA	3zrwAB	-14.331	2023-08-05 06:49:47
534	1t2kC	5zooG	1uv7AB	-11.532	2023-08-05 06:49:47
535	1t2kC	5zooG	2g3kDE	-11.811	2023-08-05 06:49:47
536	1t2kC	5zooG	2o5eAB	-11.611	2023-08-05 06:49:47
537	1t2kC	5zooG	3e0yAB	-10.767	2023-08-05 06:49:47
538	1unpA	1p6sA	2x18EH	-15.95	2023-08-05 06:49:47
539	1unpA	1p6sA	2xguAB	-11.031	2023-08-05 06:49:47
540	1unpA	1p6sA	3aj4AB	-5.549	2023-08-05 06:49:47
541	1unpA	1p6sA	3gxwAD	-8.921	2023-08-05 06:49:47
542	1xo2B	1j1bB	2jivAB	-7.452	2023-08-05 06:49:47
543	1xo2B	1j1bB	3e3pAB	-6.239	2023-08-05 06:49:47
544	1xo2B	1j1bB	3sd0AB	-10.238	2023-08-05 06:49:47
545	2cr9A	5hheA	3u2eAB	-19.624	2023-08-05 06:49:47
546	2dmjA	5hheA	1zavUV	-6.119	2023-08-05 06:49:47
547	2l30A	5hheA	1zavUV	-9.286	2023-08-05 06:49:47
548	2h8nA	1t2kC	1eboDF	-11.218	2023-08-05 06:49:47
549	2h8nA	1t2kC	1g5gDF	-5.961	2023-08-05 06:49:47
550	2h8nA	1t2kC	1g6uAB	-7.392	2023-08-05 06:49:47
551	2h8nA	1t2kC	1htmDF	-10.773	2023-08-05 06:49:47
552	2h8nA	1t2kC	1i4lAB	-21.112	2023-08-05 06:49:47
553	2h8nA	1t2kC	1mdyAB	-17.485	2023-08-05 06:49:47
554	2h8nA	1t2kC	1oedAE	-13.029	2023-08-05 06:49:47
555	2h8nA	1t2kC	1qbzAB	-25.254	2023-08-05 06:49:47
556	2h8nA	1t2kC	1qu7AB	-14.742	2023-08-05 06:49:47
557	2h8nA	1t2kC	1t72BD	-11.615	2023-08-05 06:49:47
558	2h8nA	1t2kC	1u5uAB	-17.735	2023-08-05 06:49:47
559	2h8nA	1t2kC	1vp7EF	-14.873	2023-08-05 06:49:47
560	2h8nA	1t2kC	1wncDF	-20.731	2023-08-05 06:49:47
561	2h8nA	1t2kC	1xouAB	-16.915	2023-08-05 06:49:47
562	2h8nA	1t2kC	1y4mAB	-19.645	2023-08-05 06:49:47
563	2h8nA	1t2kC	1ykdAB	-25.307	2023-08-05 06:49:47
564	2h8nA	1t2kC	2ba2BC	-27.523	2023-08-05 06:49:47
565	2h8nA	1t2kC	2c5jAB	-15.539	2023-08-05 06:49:47
566	2h8nA	1t2kC	2c9nYZ	-15.433	2023-08-05 06:49:47
567	2h8nA	1t2kC	2efcAC	-25.667	2023-08-05 06:49:47
568	2h8nA	1t2kC	2hpcGH	-27.251	2023-08-05 06:49:47
569	2h8nA	1t2kC	2p1iBC	-10.488	2023-08-05 06:49:47
570	2h8nA	1t2kC	2pjwHV	-23.17	2023-08-05 06:49:47
571	2h8nA	1t2kC	2x7xAB	-17.104	2023-08-05 06:49:47
572	2h8nA	1t2kC	2z2rAB	-18.462	2023-08-05 06:49:47
573	2h8nA	1t2kC	3dkwAB	-14.977	2023-08-05 06:49:47
574	2h8nA	1t2kC	3e7kAB	-15.241	2023-08-05 06:49:47
575	2h8nA	1t2kC	3eqxAB	-15.117	2023-08-05 06:49:47
576	2h8nA	1t2kC	3f1iHS	-18.585	2023-08-05 06:49:47
577	2h8nA	1t2kC	3fb2AB	-19.864	2023-08-05 06:49:47
578	2h8nA	1t2kC	3fflBD	-14.208	2023-08-05 06:49:47
579	2h8nA	1t2kC	3ghgGH	-19.882	2023-08-05 06:49:47
580	2h8nA	1t2kC	3gifAB	-26.883	2023-08-05 06:49:47
581	2h8nA	1t2kC	3h6pBC	-27.55	2023-08-05 06:49:47
582	2h8nA	1t2kC	3hlsFG	-16.633	2023-08-05 06:49:47
583	2h8nA	1t2kC	3ibjAB	-19.263	2023-08-05 06:49:47
584	2h8nA	1t2kC	3ii6CD	-9.64	2023-08-05 06:49:47
585	2h8nA	1t2kC	3j04AD	-19.93	2023-08-05 06:49:47
586	2h8nA	1t2kC	3kypEF	-11.492	2023-08-05 06:49:47
587	2h8nA	1t2kC	3m65AB	-21.008	2023-08-05 06:49:47
588	2h8nA	1t2kC	3mq9AB	-21.677	2023-08-05 06:49:47
589	2h8nA	1t2kC	3nrxAB	-17.377	2023-08-05 06:49:47
590	2h8nA	1t2kC	3o0zAB	-23.117	2023-08-05 06:49:47
591	2h8nA	1t2kC	3omeAF	-24.991	2023-08-05 06:49:47
592	2h8nA	1t2kC	3opcAB	-17.073	2023-08-05 06:49:47
593	2h8nA	1t2kC	3pltAB	-10.335	2023-08-05 06:49:47
594	2h8nA	1t2kC	3rwrFG	-29.907	2023-08-05 06:49:47
595	2h8nA	1t2kC	3rwrSW	-16.453	2023-08-05 06:49:47
596	2h8nA	1t2kC	3tsiAB	-12.777	2023-08-05 06:49:47
597	2h8nA	1t2kC	3ubeHL	-9.34	2023-08-05 06:49:47
598	2h8nA	1t2kC	3zrwAB	-16.154	2023-08-05 06:49:47
599	2h8nA	1t2kC	3zrxAB	-12.518	2023-08-05 06:49:47
600	2h96A	7tvbA	2gezCE	-5.212	2023-08-05 06:49:47
601	2jvnA	4ddpA	1t92AB	-6.887	2023-08-05 06:49:47
602	2jvnA	5hheA	1rj4AC	-19.12	2023-08-05 06:49:47
603	2jvnA	5hheA	3kltBC	-15.759	2023-08-05 06:49:47
604	2l2tA	1y57A	2oieAD	-13.753	2023-08-05 06:40:04
605	1qe6D	1olgA	2efcAC	-18.946	2023-08-05 06:40:04
606	1qe6D	1olgA	3raqAB	-21.278	2023-08-05 06:40:04
607	1qe6D	3q01A	2bapAB	-9.922	2023-08-05 06:40:04
608	1qe6D	3q01B	2efcAC	-9.191	2023-08-05 06:40:04
609	1y57A	2r4bA	1fvrAB	-13.913	2023-08-05 06:40:04
610	1y57A	2r4bA	2jivAB	-13.623	2023-08-05 06:40:04
611	1y57A	2r4bA	2xynAB	-9.838	2023-08-05 06:40:04
612	1y57A	2r4bA	3a60AB	-15.992	2023-08-05 06:40:04
613	1y57A	2r4bA	3bbtBD	-17.28	2023-08-05 06:40:04
614	1y57A	2r4bA	3dakAD	-11.213	2023-08-05 06:40:04
615	1y57A	2r4bA	3kulAB	-8.102	2023-08-05 06:40:04
616	1y57A	3bceB	1fvrAB	-11.631	2023-08-05 06:40:04
617	1y57A	3bceB	1yrpAB	-10.846	2023-08-05 06:40:04
618	1y57A	3bceB	2jivAB	-15.789	2023-08-05 06:40:04
619	1y57A	3bceB	2xynAB	-13.805	2023-08-05 06:40:04
620	1y57A	3bceB	3a60AB	-9.557	2023-08-05 06:40:04
621	1y57A	3bceB	3bbtBD	-12.82	2023-08-05 06:40:04
622	1y57A	3bceB	3dakAD	-10.539	2023-08-05 06:40:04
623	1y57A	3bceB	3kulAB	-11.356	2023-08-05 06:40:04
624	1y57A	3bceB	3p08AB	-9.332	2023-08-05 06:40:04
625	1y57A	3bceB	3p86AB	-19.161	2023-08-05 06:40:04
626	1il8A	1olgA	1zr2AB	-15.093	2023-08-05 06:40:04
627	1il8A	1olgA	2efcAC	-8.791	2023-08-05 06:40:04
628	1il8A	3q01A	2bapAB	-8.564	2023-08-05 06:40:04
629	1il8A	3q01A	2efcAC	-12.233	2023-08-05 06:40:04
630	1il8A	3q01B	2efcAC	-5.576	2023-08-05 06:40:04
631	1il8A	3q01B	3oeuGN	-13.517	2023-08-05 06:40:04
632	1il8A	7bwnD	2y21CD	-19.533	2023-08-05 06:40:04
633	1il8A	7bwnD	3ph1AB	-7.811	2023-08-05 06:40:04
634	1il8A	7bwnD	3pm9AD	-12.924	2023-08-05 06:40:04
635	1kswA	2lcxA	1ykuAB	-13.244	2023-08-05 06:40:04
636	1kswA	2r4bA	1fvrAB	-13.49	2023-08-05 06:40:04
637	1kswA	2r4bA	1m7nAB	-12.705	2023-08-05 06:40:04
638	1kswA	2r4bA	2bmcEF	-5.144	2023-08-05 06:40:04
639	1kswA	2r4bA	2xynAB	-9.011	2023-08-05 06:40:04
640	1kswA	2r4bA	3dakAD	-10.41	2023-08-05 06:40:04
641	1kswA	2r4bA	3kulAB	-6.852	2023-08-05 06:40:04
642	1kswA	3bceB	1fvrAB	-10.158	2023-08-05 06:40:04
643	1kswA	3bceB	1p4oAB	-8.745	2023-08-05 06:40:04
644	1kswA	3bceB	2xynAB	-9.569	2023-08-05 06:40:04
645	1kswA	3bceB	3a60AB	-5.684	2023-08-05 06:40:04
646	1kswA	3bceB	3dakAD	-5.635	2023-08-05 06:40:04
647	1kswA	3bceB	3ggfAB	-8.292	2023-08-05 06:40:04
648	1kswA	3bceB	3kulAB	-8.07	2023-08-05 06:40:04
649	1olgA	1il8A	2efcAC	-8.575	2023-08-05 06:40:04
650	1olgA	1il8A	2qgxCD	-6.102	2023-08-05 06:40:04
651	1olgA	1qe6D	2l7iAB	-10.19	2023-08-05 06:40:04
652	1olgA	1qe6D	3t1tAB	-11.267	2023-08-05 06:40:04
653	2l2tB	1y57A	2oieAD	-14.442	2023-08-05 06:40:04
654	2l2tB	1y57A	3txqDG	-10.048	2023-08-05 06:40:04
655	2lcxA	1y57A	3txqDG	-14.083	2023-08-05 06:40:04
656	2r4bA	1kswA	1fvrAB	-7.707	2023-08-05 06:40:04
657	2r4bA	1kswA	1p4oAB	-5.684	2023-08-05 06:40:04
658	2r4bA	1kswA	2xynAB	-8.351	2023-08-05 06:40:04
659	2r4bA	1kswA	3a60AB	-5.206	2023-08-05 06:40:04
660	2r4bA	1kswA	3bprAB	-11.783	2023-08-05 06:40:04
661	2r4bA	1kswA	3kulAB	-6.904	2023-08-05 06:40:04
662	2r4bA	1kswA	3nsvBC	-14.928	2023-08-05 06:40:04
663	2r4bA	1y57A	1fvrAB	-13.548	2023-08-05 06:40:04
664	2r4bA	1y57A	2xynAB	-10.954	2023-08-05 06:40:04
665	2r4bA	1y57A	3bceAC	-9.722	2023-08-05 06:40:04
666	2r4bA	1y57A	3bprAB	-9.132	2023-08-05 06:40:04
667	2r4bA	1y57A	3dqwBD	-11.212	2023-08-05 06:40:04
668	2r4bA	1y57A	3kulAB	-10.153	2023-08-05 06:40:04
669	2r4bA	1y57A	3nsvBC	-14.249	2023-08-05 06:40:04
670	5hezB	3krjA	1fvrAB	-13.877	2023-08-05 06:40:04
671	5hezB	3krjA	1m7nAB	-5.411	2023-08-05 06:40:04
672	5hezB	3krjA	1p4oAB	-12.99	2023-08-05 06:40:04
673	5hezB	3krjA	2g2iAB	-7.226	2023-08-05 06:40:04
674	5hezB	3krjA	2vz6AB	-6.813	2023-08-05 06:40:04
675	5hezB	3krjA	3kulAB	-15.041	2023-08-05 06:40:04
676	5hezB	3kxxA	1fvrAB	-7.417	2023-08-05 06:40:04
677	5hezB	3kxxA	2b7aAB	-7.878	2023-08-05 06:40:04
678	5hezB	3kxxA	2gs7AB	-17.098	2023-08-05 06:40:04
679	5hezB	3kxxA	3gqlAC	-20.489	2023-08-05 06:40:04
680	5hezB	3kxxA	3kulAB	-13.797	2023-08-05 06:40:04
681	5hezB	3kxxA	3m8aBC	-6.782	2023-08-05 06:40:04
682	5hezB	4rwkA	1fvrAB	-7.212	2023-08-05 06:40:04
683	5hezB	4rwkA	1p4oAB	-7.766	2023-08-05 06:40:04
684	5hezB	4rwkA	2jivAB	-12.233	2023-08-05 06:40:04
685	5hezB	4rwkA	2vz6AB	-8.346	2023-08-05 06:40:04
686	5hezB	4rwkA	3kulAB	-9.141	2023-08-05 06:40:04
687	5hp0A	1qe6D	3t1tAB	-5.509	2023-08-05 06:40:04
688	2z6hA	2o61B	1wwpAB	-5.113	2023-08-05 06:40:04
689	2z6hA	2o61B	1zaxAZ	-15.887	2023-08-05 06:40:04
690	3bceB	1kswA	1fvrAB	-8.062	2023-08-05 06:40:04
691	3bceB	1kswA	1p4oAB	-5.031	2023-08-05 06:40:04
692	3bceB	1kswA	2xynAB	-6.933	2023-08-05 06:40:04
693	3bceB	1kswA	3dakAD	-6.188	2023-08-05 06:40:04
694	3bceB	1kswA	3ikaAB	-15.481	2023-08-05 06:40:04
695	3bceB	1kswA	3kulAB	-9.529	2023-08-05 06:40:04
696	3bceB	1kswA	3socAB	-13.863	2023-08-05 06:40:04
697	3bceB	1y57A	2bdfAB	-9.039	2023-08-05 06:40:04
698	3bceB	1y57A	2fb8AB	-14.659	2023-08-05 06:40:04
699	3bceB	1y57A	3a60AB	-6.536	2023-08-05 06:40:04
700	3bceB	1y57A	3dqwBD	-6.709	2023-08-05 06:40:04
701	3bceB	1y57A	3ikaAB	-10.212	2023-08-05 06:40:04
702	3bceB	1y57A	3p08AB	-12.592	2023-08-05 06:40:04
703	3bceB	1y57A	3p86AB	-9.105	2023-08-05 06:40:04
704	3q05B	1il8A	2humAB	-13.939	2023-08-05 06:40:04
705	3q05B	1qe6D	2humAB	-19.071	2023-08-05 06:40:04
706	3q05B	1qe6D	3t1tAB	-17.263	2023-08-05 06:40:04
707	4bsmA	4gcjA	2l7iAB	-14.699	2023-08-05 06:40:04
708	4gcjA	4bsmA	2l7iAB	-9.324	2023-08-05 06:40:04
709	4gcjA	5disA	2l7iAB	-9.442	2023-08-05 06:40:04
710	4rwkA	5hezB	1fvrAB	-11.237	2023-08-05 06:40:04
711	4rwkA	5hezB	2gs7AB	-16.167	2023-08-05 06:40:04
712	4rwkA	5hezB	2x4hBC	-12.301	2023-08-05 06:40:04
713	4rwkA	5hezB	3kulAB	-8.421	2023-08-05 06:40:04
714	4rwkA	5hezB	3n9xAB	-10.955	2023-08-05 06:40:04
715	4rwkA	6e2qA	2x4hBC	-12.332	2023-08-05 06:40:04
716	4rwkA	6vglA	1fvrAB	-10.85	2023-08-05 06:40:04
717	4rwkA	6vglA	2gs7AB	-7.128	2023-08-05 06:40:04
718	4rwkA	6vglA	3a60AB	-15.104	2023-08-05 06:40:04
719	4rwkA	6vglA	3dakAD	-5.537	2023-08-05 06:40:04
720	4rwkA	6vglA	3kulAB	-9.916	2023-08-05 06:40:04
721	4rwkA	8ba3A	1fvrAB	-8.437	2023-08-05 06:40:04
722	4rwkA	8ba3A	2rfdAB	-7.505	2023-08-05 06:40:04
723	4rwkA	8ba3A	3a60AB	-5.136	2023-08-05 06:40:04
724	4rwkA	8ba3A	3bprAB	-25.79	2023-08-05 06:40:04
725	4rwkA	8ba3A	3dakAD	-11.127	2023-08-05 06:40:04
726	4rwkA	8ba3A	3kulAB	-7.02	2023-08-05 06:40:04
727	4rwkA	8ba3A	3n9xAB	-6.442	2023-08-05 06:40:04
728	3krjA	5hezB	1fvrAB	-14.092	2023-08-05 06:40:04
729	3krjA	5hezB	1p4oAB	-8.712	2023-08-05 06:40:04
730	3krjA	5hezB	2fb8AB	-8.246	2023-08-05 06:40:04
731	3krjA	5hezB	3fxdBD	-17.015	2023-08-05 06:40:04
